2674.5420,841.8182,2122.3138
2671.6264,842.3999,2119.2856
2671.6825,842.8092,2117.3315
2668.7673,843.3846,2114.3021
2604.8082,842.4867,2112.2777
2601.7246,841.8211,2115.1161
2601.6686,841.4079,2117.0693
2598.5849,840.7346,2119.9060
2340.7846,833.8087,2114.1719
3209.6692,718.8832,2638.1386
2108.8744,853.8150,2144.8985
2105.4721,849.5327,2140.4151
2105.6655,845.1311,2139.4402
3072.9531,709.9873,2633.2672
3212.6761,714.2188,2636.0995
3212.6732,716.1355,2636.9446
3234.3297,721.8634,2632.7072
3135.1656,869.0244,2178.8193
3139.9392,868.1720,2182.6837
3239.2465,724.2726,2627.1740
3039.3570,905.4492,1969.4545
3041.2415,934.1856,1972.4303
2026.7195,944.1637,1972.0972
2038.3758,896.2412,2071.0673
1978.5356,943.6864,1972.3734
1998.6457,883.4604,2083.0885
2046.1248,885.3434,2083.5107
2045.9352,883.6691,2088.2814
2006.0177,882.2688,2088.2492
3085.2939,879.5109,2127.5876
3085.4031,877.8669,2128.6947
3084.7596,877.8459,2128.6745
3079.7376,875.2965,2129.1073
3077.9777,874.8052,2128.4411
2954.7961,861.7589,2049.7907
3113.3009,866.5353,2176.8491
3119.1272,866.2119,2178.4521
3211.6941,735.5312,2593.4677
3084.4880,875.7409,2131.8211
3222.2915,719.6063,2631.6452
3219.5154,717.3900,2630.6522
3101.4220,853.2672,2222.2675
3081.0585,874.4781,2131.4427
3079.7429,873.6457,2131.4928
3185.3375,750.2036,2534.7129
3073.4446,707.7354,2630.4985
3212.7594,712.1390,2630.9054
3214.6499,712.8684,2629.2246
3184.0454,749.5674,2536.2000
3187.4370,752.2319,2534.8528
3218.1831,715.0939,2629.6324
2108.5712,841.9673,2135.7868
2108.5972,841.7116,2120.1541
2327.5219,855.7462,2081.6014
2322.4108,854.5736,2092.0479
2328.2153,853.4935,2088.0277
2329.7069,842.5544,2140.2028
3016.0240,846.6761,2125.5719
2992.3049,856.7149,2094.2373
3026.7311,853.4911,2134.1322
3036.0992,901.0506,1969.3718
2057.2665,880.4576,2088.0799
2045.7592,930.5027,1972.9829
2088.3361,878.5118,2087.4447
2032.4020,942.3733,1972.3632
2049.6962,888.2696,2075.5207
2051.8979,882.0709,2088.1742
2039.8557,932.6264,1972.7100
2047.8606,891.9251,2070.0189
2043.1244,896.9754,2068.2944
2110.4369,842.4540,2133.8808
2111.6139,842.1567,2128.3160
3073.0017,707.9395,2628.0158
2944.3226,860.7086,2048.4208
2949.6271,860.7086,2047.6944
2249.0321,829.8417,2189.9582
2255.5210,830.4403,2188.5129
2260.2984,831.6994,2184.0009
2243.2127,838.4882,2152.5641
2236.7050,837.8892,2154.0083
2231.9165,836.6254,2158.5385
2103.7628,844.0284,2108.0887
2101.3374,845.5184,2102.1408
2099.2197,850.0460,2097.9635
2191.4045,872.7523,1979.2543
2190.1846,868.5512,1994.7529
2182.6275,853.8924,2069.1858
2957.4014,858.5056,2093.8452
2759.8331,856.2328,1963.8448
3044.5338,891.0645,2023.1546
3047.5562,888.7327,2036.4598
3073.9680,872.6200,2127.9064
2328.0199,859.0378,2026.0878
2334.3131,856.7523,2026.5159
2334.9580,855.8532,2032.1383
2383.2991,840.2215,2006.6240
2353.9126,853.6746,2026.9177
2388.1324,840.4844,2005.5281
2386.6961,841.7924,2011.6420
2380.8388,844.8676,2015.4000
2354.8781,853.7407,2034.1164
2381.2812,850.3346,2020.8714
2386.6227,850.0565,2020.6599
2377.4329,854.2260,2030.8495
2384.4460,853.9705,2025.8620
2760.4154,849.8070,2013.3261
2760.9118,848.9136,2020.4686
2763.0876,856.5106,2033.5287
2848.1947,849.1797,2028.0930
2847.7808,854.0561,2033.0401
2959.5365,857.9563,2039.8651
2959.6990,864.2287,2048.8068
2327.9990,835.0778,2118.5093
3026.4651,842.1769,2146.4734
3026.6832,846.1875,2146.7733
2325.3400,843.5805,2122.2555
3122.7492,713.7451,2553.3852
2374.4711,851.7830,2075.8182
2431.3222,779.7671,2405.9230
2165.6213,849.5532,2089.4010
2162.0380,850.9391,2082.1962
3183.6734,752.2823,2529.3785
3087.8209,875.5034,2133.1788
2345.9327,834.7047,2111.0409
2338.8840,832.4832,2119.7731
2825.7180,862.6868,2049.4791
2377.1942,854.2081,2037.8707
2825.4915,864.1321,2055.1903
2828.1532,862.2687,2042.6853
3139.6043,734.6421,2530.9115
2998.1228,856.2418,2092.1337
3202.1699,728.4424,2591.0052
3165.3036,746.6837,2534.5581
3179.3385,750.1449,2530.2868
2995.2576,860.5725,2042.9818
2869.5043,859.7309,2039.2551
2871.5488,854.7012,2034.2753
2878.1209,849.4952,2029.2337
2872.1303,849.6284,2029.2155
2874.3872,845.1061,2023.8709
2880.3676,844.4067,2024.0459
2368.3396,792.0817,2362.1468
2328.4634,857.8306,2033.5892
2176.0160,853.3560,2071.0614
2169.3893,853.8457,2072.9293
2162.9508,855.5400,2075.0183
2156.7453,857.0937,2077.3999
2150.4344,857.4895,2080.0692
2144.3303,856.1318,2082.9068
2138.0735,854.5265,2085.3351
2131.6858,853.2737,2087.6367
2125.2050,852.5963,2089.7134
2118.5174,853.0660,2091.3373
2111.9951,852.5484,2093.3523
2105.6015,851.3096,2095.6430
2097.6837,856.0500,2095.7743
2096.1602,862.0625,2093.6003
2094.5880,868.0603,2091.4213
2092.5598,873.9133,2089.2127
2080.6317,879.6968,2087.6068
2072.8593,880.3079,2087.7661
2065.0643,880.5076,2087.9056
2056.6272,883.2379,2081.6856
2055.9879,886.0182,2075.2913
2055.3486,888.7985,2068.8970
2054.7093,891.5788,2062.5028
2054.0700,894.3591,2056.1085
2053.4307,897.1393,2049.7142
2052.7914,899.9196,2043.3199
2052.1521,902.6999,2036.9257
2051.5128,905.4802,2030.5314
2050.8736,908.2605,2024.1371
2050.2343,911.0408,2017.7429
2049.5950,913.8210,2011.3486
2048.9557,916.6013,2004.9543
2048.3164,919.3816,1998.5600
2047.6771,922.1619,1992.1658
2047.0378,924.9422,1985.7715
2046.3985,927.7225,1979.3772
2052.6920,930.3642,1973.3015
2059.6249,930.2267,1973.6179
2066.5580,930.0900,1973.9322
2073.4912,929.9542,1974.2444
2080.4245,929.8194,1974.5546
2087.3579,929.6854,1974.8627
2094.2914,929.5523,1975.1688
2101.2251,929.4201,1975.4727
2108.1589,929.2889,1975.7746
2115.0926,929.1585,1976.0745
2121.4039,928.9928,1976.3248
2128.7376,927.4340,1976.6600
2134.4873,923.5927,1976.8761
2139.7327,919.0547,1977.1235
2144.8991,914.4237,1977.3404
2150.0657,909.7931,1977.5562
2155.2326,905.1624,1977.7711
2160.3996,900.5321,1977.9851
2165.5668,895.9018,1978.1982
2170.7342,891.2717,1978.4105
2175.9016,886.6417,1978.6222
2181.0691,882.0118,1978.8334
2186.2367,877.3820,1979.0441
2190.6820,870.7014,1987.0086
2186.5069,869.6397,2000.6916
2184.3539,869.2275,2007.3573
2183.7533,867.3915,2014.1816
2183.7237,865.0824,2020.9183
2183.9167,862.7866,2027.6582
2184.1826,860.8195,2034.4980
2184.5059,859.1343,2041.4091
2184.4896,857.7292,2048.3530
2183.7134,856.4439,2055.3099
2183.6843,855.1822,2062.3019
2053.2271,927.6088,1979.6385
2053.7744,924.8448,1985.9953
2060.0665,927.4843,1979.9250
2054.3238,922.0766,1992.3619
2060.5206,924.7326,1986.2535
2054.8743,919.3053,1998.7354
2066.9082,927.3583,1980.2146
2060.9791,921.9750,1992.5957
2055.4256,916.5323,2005.1130
2067.2675,924.6196,1986.5133
2061.4384,919.2158,1998.9414
2055.9779,913.7570,2011.4958
2073.7449,927.2332,1980.5023
2067.6386,921.8691,1992.8390
2061.9012,916.4492,2005.3041
2074.0200,924.5018,1986.7843
2056.5303,910.9804,2017.8816
2068.0075,919.1184,1999.1654
2062.3653,913.6796,2011.6739
2080.5739,927.1093,1980.7874
2074.2998,921.7636,1993.0818
2057.0807,908.2046,2024.2656
2068.3818,916.3558,2005.5189
2062.8297,910.9053,2018.0543
2080.7623,924.3896,1987.0423
2074.5792,919.0206,1999.3902
2057.6285,905.4253,2030.6577
2068.7557,913.5939,2011.8709
2087.3812,926.9870,1981.0687
2063.2918,908.1290,2024.4395
2080.9615,921.6592,1993.3220
2074.8633,916.2657,2005.7262
2058.1702,902.6486,2037.0436
2069.1322,910.8198,2018.2510
2087.5039,924.2776,1987.2998
2081.1541,918.9212,1999.6188
2063.7480,905.3492,2030.8327
2075.1493,913.5077,2012.0692
2058.7040,899.8762,2043.4198
2069.5033,908.0470,2024.6281
2094.2245,926.8678,1981.3427
2087.6133,921.5565,1993.5580
2081.3487,916.1761,2005.9322
2064.1944,902.5726,2037.2184
2075.4334,910.7375,2018.4404
2094.2277,924.1679,1987.5523
2069.8680,905.2659,2031.0243
2059.2206,897.1191,2049.7609
2087.7289,918.8255,1999.8389
2081.5449,913.4196,2012.2719
2064.6289,899.8001,2043.5948
2075.7180,907.9641,2024.8187
2101.0261,926.7507,1981.6122
2094.2576,921.4535,1993.7950
2087.8379,916.0864,2006.1386
2070.2205,902.4872,2037.4149
2059.6942,894.3829,2056.0537
2081.7411,910.6552,2018.6295
2065.0373,897.0467,2049.9273
2075.9917,905.1812,2031.2190
2100.9165,924.0606,1987.7991
2094.3046,918.7294,2000.0601
2087.9573,913.3347,2012.4671
2070.5588,899.7096,2043.8031
2060.0620,891.6798,2062.2705
2081.9352,907.8811,2025.0096
2065.3736,894.3154,2056.2088
2076.2514,902.3994,2037.6167
2100.8737,921.3530,1994.0260
2107.7710,926.6408,1981.8648
2094.3445,915.9951,2006.3485
2088.0690,910.5702,2018.8251
2060.2794,888.9970,2068.4404
2070.8653,896.9476,2050.1552
2082.1170,905.0950,2031.4174
2100.8784,918.6350,2000.2771
2107.5485,923.9631,1988.0233
2076.4960,899.6155,2044.0193
2094.3747,913.2463,2012.6705
2065.5211,891.6250,2062.3966
2088.1804,907.7964,2025.2045
2071.0810,894.1945,2056.4869
2082.2888,902.3110,2037.8201
2065.2370,888.9700,2068.5026
2107.4469,921.2638,1994.2313
2100.8840,915.9027,2006.5610
2114.4204,926.5343,1982.1097
2062.4054,886.3369,2074.5584
2094.4056,910.4831,2019.0255
2076.7055,896.8445,2050.3923
2088.2828,905.0103,2031.6121
2071.0592,891.4581,2062.7802
2082.4420,899.5205,2044.2380
2107.4404,918.5496,2000.4735
2114.1051,923.8864,1988.1997
2100.8493,913.1580,2012.8734
2094.4422,907.7082,2025.4073
2076.8126,894.0730,2056.7664
2070.3797,888.7167,2069.0850
2088.3643,902.2210,2038.0270
2064.8213,883.4766,2081.1366
2107.4601,915.8258,2006.7380
2113.9543,921.2010,1994.3756
2082.5630,896.7406,2050.6312
2068.6472,886.0769,2075.1564
2121.0577,926.4444,1982.3166
2100.7924,910.3908,2019.2377
2094.4781,904.9221,2031.8149
2076.6791,891.3123,2063.1157
2088.4268,899.4230,2044.4620
2120.5743,923.8417,1988.3025
2113.9890,918.4904,2000.6096
2107.3560,913.0907,2013.0282
2100.7802,907.6161,2025.6191
2082.5798,893.9601,2057.0260
2076.0189,888.5529,2069.4619
2094.4747,902.1302,2038.2360
2120.3884,921.2011,1994.3754
2127.5419,925.5640,1982.4241
2088.4656,896.6309,2050.8835
2114.1489,915.7735,2006.8581
2074.5750,885.8132,2075.7628
2107.1786,910.3250,2019.3891
2100.7937,904.8306,2032.0254
2082.4179,891.1958,2063.3835
2094.4377,899.3247,2044.6881
2126.9972,923.4173,1988.0584
2072.8506,883.1319,2081.8444
2133.2832,921.8801,1984.7693
2120.4316,918.4865,2000.6187
2113.9794,913.0520,2013.1173
2088.4351,893.8376,2057.3078
2107.1247,907.5317,2025.8132
2081.8509,888.4404,2069.7205
2138.6554,917.4483,1984.4980
2100.7081,902.0394,2038.4448
2126.9029,921.0564,1993.8324
2143.7901,912.9059,1984.5402
2148.9091,908.3587,1984.6361
2094.3897,896.5161,2051.1476
2154.0481,903.7940,1984.7317
2080.8366,885.7357,2075.9410
2113.5922,910.2905,2019.4684
2159.2146,899.2087,1984.8170
2121.0477,915.7653,2006.8770
2088.2599,891.0631,2063.6887
2107.2243,904.7376,2032.2393
2164.3997,894.6106,1984.8918
2100.5461,899.2271,2044.9126
2169.6138,889.9836,1984.9760
2132.9279,919.2904,1992.3643
2174.8832,885.2959,1985.0950
2137.9217,915.5406,1991.8675
2094.3204,893.7014,2057.6210
2126.4036,918.5381,2000.0710
2142.7999,911.2682,1991.7833
2080.0542,883.0085,2082.0479
2180.2016,880.5208,1985.3415
2087.8112,888.3048,2070.0325
2113.4582,907.4594,2025.9796
2147.8146,906.8599,1991.7440
2120.7229,913.0453,2013.1326
2152.9157,902.3725,1991.7132
2107.0513,901.9508,2038.6485
2185.5389,875.6047,1985.9465
2158.0650,897.8470,1991.6697
2100.3926,896.3979,2051.4195
2163.2573,893.2899,1991.6077
2168.4570,888.7274,1991.5425
2132.0202,917.0880,1999.4200
2087.1459,885.6060,2076.2392
2094.1496,890.8958,2064.0734
2173.7164,884.0966,1991.5229
2113.9756,904.6467,2032.4483
2120.0167,910.2837,2019.4840
2136.8904,913.8578,1999.3455
2179.0377,879.3565,1991.6607
2128.5127,915.5486,2006.3218
2106.7079,899.1339,2045.1271
2141.7004,909.7146,1999.0621
2146.6960,905.3737,1998.8768
2184.5226,874.2624,1992.4038
2151.7933,900.9335,1998.7194
2100.2878,893.5491,2057.9713
2156.9313,896.4611,1998.5513
2086.5071,882.8678,2082.1312
2093.7873,888.0970,2070.5104
2162.1039,891.9676,1998.3561
2167.2399,887.5106,1998.1490
2113.6341,901.8672,2038.8409
2103.8923,857.6073,2093.3971
2127.5019,912.8270,2013.2752
2172.3711,883.0471,1997.9727
2119.3723,907.5262,2025.8258
2106.3946,896.2836,2051.6823
2177.4275,878.6155,1997.8945
2135.1539,912.6037,2006.5833
2100.1667,890.7080,2064.5055
2140.4440,908.3240,2006.2696
2093.2479,885.3050,2076.9315
2182.4248,874.1391,1998.0958
2145.5432,903.9206,2006.0012
2150.6728,899.4830,2005.7539
2155.8060,895.0509,2005.4822
2126.4571,910.0862,2019.9080
2113.0146,899.0321,2045.3612
2102.5792,864.2498,2090.8938
2160.9603,890.6146,2005.1682
2166.0388,886.2529,2004.8326
2110.2544,858.4347,2091.2925
2106.2569,893.3974,2058.3202
2092.6961,881.6732,2083.2243
2171.0644,881.9338,2004.5081
2175.9407,877.7378,2004.2084
2121.3282,904.6724,2032.3891
2133.8884,910.7228,2013.5390
2099.8698,887.8698,2071.0329
2125.1771,907.3097,2026.3237
2180.7851,873.6396,2003.7078
2139.3664,906.8004,2013.4059
2101.6910,871.6039,2087.9669
2096.6481,876.7709,2086.8621
2112.4649,896.1829,2051.9138
2144.4466,902.4175,2013.1267
2149.5726,898.0019,2012.8254
2120.2926,901.7124,2039.1968
2154.6991,893.6057,2012.4669
2106.2777,890.5154,2064.9483
2159.8559,889.2060,2012.0414
2164.9310,884.8910,2011.5793
2099.3894,885.0156,2077.4409
2169.9553,880.6251,2011.1046
2174.8366,876.4995,2010.5892
2132.7037,908.5457,2020.4832
2109.2263,864.6493,2088.8954
2117.0247,858.4363,2089.4319
2179.6818,872.5555,2009.6415
2098.8564,881.0420,2082.9439
2112.2636,893.2607,2058.6346
2119.4060,898.8419,2045.7985
2138.3300,905.2169,2020.5570
2131.0121,906.3014,2027.3755
2106.0104,887.6119,2071.6260
2143.3514,900.9015,2020.2860
2148.4623,896.5095,2019.9548
2153.6018,892.1276,2019.5220
2158.7974,887.7333,2018.9822
2178.9919,870.9617,2015.9944
2174.0578,874.9469,2017.0494
2169.0550,879.1144,2017.7530
2163.9392,883.4069,2018.3833
2128.5498,903.9574,2033.9136
2116.2270,863.9542,2087.2718
2109.2220,871.0194,2086.1499
2112.7493,890.3554,2065.3164
2104.4427,878.6855,2083.7226
2118.6070,896.0446,2052.2321
2105.5165,884.1494,2078.2000
2127.0078,901.2343,2040.2963
2136.9618,903.6287,2027.6713
2142.1666,899.4558,2027.4704
2123.8895,860.2999,2086.7424
2147.3189,895.0294,2027.1334
2152.5179,890.6169,2026.6374
2178.6755,868.9965,2022.4684
2157.7837,886.2024,2025.9771
2173.5228,873.1601,2023.5644
2168.3296,877.4428,2024.4202
2163.0622,881.8104,2025.2199
2116.4446,869.7035,2084.7330
2112.2566,887.6350,2071.5729
2110.6238,877.3764,2082.9642
2125.9317,898.4233,2046.7613
2117.9260,893.2567,2058.6437
2135.2460,901.9189,2034.6246
2111.7697,883.2523,2078.2629
2123.5188,867.5193,2083.7314
2140.9613,898.0307,2034.6474
2124.8956,895.6671,2053.1001
2146.2160,893.4982,2034.3559
2178.4905,866.8869,2029.0248
2151.5054,889.0200,2033.8195
2173.1233,871.2318,2030.1435
2167.7405,875.6408,2031.1169
2156.9284,884.5145,2033.0220
2162.3049,880.0977,2032.0869
2133.7880,899.8244,2041.3649
2119.8611,890.3474,2065.3347
2117.1864,875.9853,2081.8207
2130.3867,866.4387,2082.3105
2132.4917,859.9319,2084.5378
2123.6082,892.9439,2059.3632
2119.0152,887.0372,2072.2558
2132.6179,897.4363,2048.0096
2139.9224,896.4207,2041.7483
2118.1827,882.1951,2077.9572
2178.2999,864.7549,2035.6597
2172.7855,869.2285,2036.7819
2167.2654,873.7318,2037.8327
2161.6954,878.2461,2038.9788
2156.1708,882.7121,2040.1485
2123.9322,874.1713,2080.7462
2150.6680,887.2398,2041.0851
2145.2918,891.7994,2041.6075
2131.3990,894.9237,2054.4553
2129.5718,892.2422,2060.7340
2131.1610,872.6120,2079.1678
2139.0076,894.4944,2048.7717
2136.9211,867.9083,2079.5508
2127.2067,889.4403,2066.6938
2124.6406,880.5303,2077.3328
2125.8465,885.6675,2072.4541
2140.6306,862.3211,2081.1288
2178.0108,862.6755,2042.3939
2172.4111,867.2263,2043.5101
2166.8452,871.7728,2044.5528
2161.2384,876.2587,2045.8744
2155.6479,880.6682,2047.3750
2150.0724,885.2047,2048.4709
2144.5318,889.8360,2049.2046
2130.7852,878.6153,2075.8386
2137.9279,892.2674,2055.5140
2136.7763,875.5079,2074.9601
2136.0397,889.9420,2061.4308
2132.7979,883.1613,2071.4921
2142.3967,871.0049,2075.1680
2143.6478,887.3976,2056.3177
2134.2865,887.1611,2066.8360
2177.3645,860.8632,2049.2657
2171.5797,865.5510,2050.4579
2166.1061,869.8845,2051.8803
2160.8916,874.1336,2052.7889
2149.4055,882.6668,2055.9357
2147.8232,865.2970,2076.3266
2155.3653,878.1067,2054.7571
2139.6451,879.7182,2069.8759
2141.4161,884.2766,2063.6128
2148.1636,879.1972,2062.9841
2146.1615,874.9698,2069.4962
2155.0660,874.3094,2061.7851
2162.5228,869.8428,2058.8357
2169.8817,864.3632,2057.2257
2176.3092,859.2324,2056.2591
2153.1760,869.8571,2069.0119
2155.2561,863.4013,2073.4484
2161.4031,866.3519,2065.3985
2168.5727,862.1159,2063.0258
2161.9230,861.3372,2070.5304
2175.0844,856.5494,2063.3575
2168.5314,858.3222,2068.0217
2197.3364,869.3493,1979.4951
2204.3206,869.3036,1979.7775
2211.2897,869.4896,1980.0579
2218.2693,869.6889,1980.2603
2224.5714,870.2902,1977.5465
2229.3742,871.1582,1972.6037
2234.1798,872.0227,1967.6180
2238.9838,872.8774,1962.6316
2243.7899,874.1690,1957.7693
2248.6355,876.3602,1953.2501
2254.1243,877.2372,1949.1069
2260.7718,877.7030,1947.2991
2267.7375,877.9481,1947.2601
2274.7068,878.1160,1947.5251
2281.6556,877.7108,1947.7983
2288.3580,875.8458,1948.0558
2294.5264,872.6120,1948.2945
2300.9929,870.0426,1948.5349
2307.9022,869.5358,1948.8131
2314.2313,866.8253,1949.0403
2319.6521,862.4460,1949.2471
