2203.961618,869.5224286,1405.583991
2024.264935,840.4379246,1669.417351
2018.113469,867.8437371,1714.004026
3009.167181,832.2300902,1803.127423
2981.801191,831.9595016,1808.563687
2986.512649,832.000267,1842.456287
3012.302252,831.7909438,1840.762166
3009.95577,841.4819904,2127.720561
2674.169899,839.6669262,2121.818485
2671.666675,840.8016738,2116.177495
2602.941153,840.1680983,2112.411429
2600.785914,838.8039881,2118.645786
2342.413445,832.0638274,2112.160129
2337.877045,830.7618533,2117.202505
3004.091766,897.5588651,1695.508749
3022.536767,845.2358857,1837.22079
3019.356528,834.6134833,1839.196079
2968.353512,829.6503269,2020.31628
2972.333769,829.31347,2027.810134
2981.853539,828.6915073,2039.278874
2975.416488,828.1700183,2048.422218
2962.186234,827.5634892,2053.559672
3036.269765,817.7461288,2152.580896
2687.05871,836.4314683,1498.235669
2691.682168,836.6916217,1504.089344
2698.638626,833.1413612,1496.387104
2727.230019,833.7777567,1501.498541
2830.411233,834.5468707,1563.422991
2851.965524,836.1194347,1604.909964
2186.166181,825.8454976,1814.445564
2258.40896,827.6086489,1640.985114
2268.059611,827.8408613,1650.992201
2814.141616,840.719509,1741.913578
2826.056663,840.8631048,1825.006133
2316.602563,829.0815602,1978.999962
2317.924916,825.5239835,2009.565761
2318.843266,828.4762079,1989.603454
2321.327553,827.0246352,1999.073571
2815.953282,835.5224418,2014.771186
2889.172453,833.476653,1962.55093
2858.785036,834.8614263,1611.105532
2899.834795,831.1485842,1965.702658
2342.954418,828.6906207,2033.534704
2341.078929,828.9735558,2023.846851
2344.059843,829.3075009,2016.853888
2345.395977,829.3303421,2009.312677
2331.34539,829.3342343,1996.15044
2328.799981,828.6915069,2009.683634
3109.235911,702.99275,2570.851719
3113.055841,701.1633804,2574.546168
2448.198931,758.5983947,2385.169457
3117.097555,699.3265922,2578.669283
2406.994087,764.3605797,2363.312639
2409.741384,765.4967164,2359.955566
2182.63958,806.5005145,2159.85224
2072.263975,823.333398,1967.202939
2070.719514,820.7169769,2017.311534
2085.574966,843.231442,2109.950384
2098.839983,841.2605077,2120.645692
2099.567216,839.845789,2115.598152
2107.339536,839.1452119,2124.468259
2023.56531,862.0048329,1999.71174
2039.760811,854.1394074,2052.786165
2031.981627,858.3011911,1998.735498
2048.69309,852.2022086,2049.663336
2015.911593,867.3325327,2000.057057
2003.737347,902.5512082,1784.176837
1999.805713,907.5384124,1658.019322
2013.476335,894.121818,2037.743046
2065.030987,852.6305385,2102.50387
2069.344028,848.9532705,2107.101792
2058.153918,869.8484367,2101.607449
2062.343972,859.4003823,2102.164089
2068.856828,854.9892755,2109.821856
2098.076262,840.5091288,2129.556766
2094.304844,842.2476641,2118.449462
3223.06081,714.0603446,2638.494331
2036.648148,878.6107886,2101.643461
2030.639781,878.4046424,2092.303252
1999.966724,877.1126572,2090.984359
2002.921188,877.4046609,2100.087847
2042.540647,878.8031314,2101.784539
2089.953925,889.7350271,1395.245072
2086.627881,900.4361847,1391.998855
2205.654536,884.2435914,1397.164527
3005.284744,911.5536707,1694.642751
2203.011491,878.2953926,1401.688229
2133.408813,882.7027851,1406.846549
2100.015263,883.6857317,1418.715983
2022.397542,885.7377187,1501.320064
2010.934468,886.321566,1525.615411
2095.004104,882.9492703,1406.594176
2006.580404,894.4970836,1710.270109
2011.673225,890.2801784,1795.063466
2005.886392,896.7725283,1794.385002
2015.586426,881.8673693,1794.826564
3037.401123,957.0556839,1836.45358
3034.46945,951.7681114,1864.847234
3211.189447,704.8305624,2631.347663
3220.694529,708.7195311,2632.246461
3116.789694,854.8942223,2176.452565
3120.705057,857.6274358,2181.168253
3127.416987,861.1585244,2190.919302
3227.192442,716.2126813,2634.171128
3230.734508,717.551607,2635.762279
3226.917778,715.2014228,2637.887959
1992.050859,885.1582196,1279.654864
3088.376274,887.6049886,1257.434203
3083.445652,887.044837,1252.809596
1985.945789,886.9951069,1238.564974
1984.827359,887.9906077,1243.320756
3072.293085,923.7841137,1368.466049
3082.059667,923.6064262,1369.207495
3088.038359,899.204044,1282.582333
3070.870243,897.2599588,1277.442625
3062.255569,898.2577387,1301.873904
3070.957014,928.7708889,1388.036409
3080.602675,928.2258197,1388.848106
3065.904181,948.9901524,1463.795822
3075.20536,948.5603907,1464.870886
3052.972966,943.2693178,1471.752962
3057.30694,948.5841822,1467.375573
3078.370692,956.0685263,2015.501647
3081.726171,956.3850105,2021.412384
3088.791908,955.4731864,2017.255861
3081.312676,955.92683,2029.082754
3068.982846,948.8292042,2016.058751
3046.123399,963.3337979,1818.913965
3073.860338,953.2465718,2024.19456
3059.813134,893.28905,1305.132758
3052.728791,885.721365,1290.669131
3049.762123,887.490534,1277.062864
3067.021423,890.4355155,1265.998894
1982.77334,885.0104148,1264.745526
1982.206683,886.3608742,1257.346367
1982.90705,888.2786444,1253.365293
3109.76591,876.1650332,2146.698931
3103.749604,879.8131285,2135.842184
3107.005941,892.3741794,2135.327853
3110.637861,895.6816376,2139.428064
3116.588827,876.0223018,2151.054292
3126.429611,868.4603523,2169.751146
3237.129671,718.2951445,2635.373693
3133.243395,868.6960088,2168.448767
3131.754043,875.9361153,2151.43036
3117.059109,895.5686385,2143.013082
3129.159375,895.5095356,2143.133563
3077.476424,875.7609607,2101.95826
3224.882287,713.2485249,2634.358247
2050.336083,877.6498678,2101.688902
2450.96862,759.1313875,2381.724797
2412.456519,766.6230216,2356.654617
2165.98511,823.8714346,2090.998953
2193.447603,826.6269691,2075.531484
2185.773657,832.6975711,2091.29507
2352.966865,790.8611503,2293.022874
2382.735155,784.2841707,2301.651913
2356.061748,794.9815294,2278.959523
2301.001395,836.7582488,2094.803689
2384.456319,779.095134,2319.684024
3016.433226,838.9613538,2137.971032
3022.810498,832.8096989,2154.400512
3038.019755,817.2426358,2177.540058
2785.587838,841.3055823,2097.817849
2268.339371,830.0444404,2078.538816
3009.490389,841.1827049,2116.761857
2269.272412,835.1441446,2084.337293
2396.47295,830.7573195,2030.408915
2395.02725,833.6005161,2021.632418
2795.671649,838.0217199,2034.533245
2960.681787,831.6361278,2039.243448
2961.259481,828.6449741,2046.274136
2795.804795,836.4878245,2030.594231
2201.15701,827.8136468,1580.262387
2701.941596,836.7736315,1507.394485
2705.828297,833.7261646,1502.405234
2189.031463,827.5270022,1827.077208
2825.327149,842.5996963,1835.80982
2811.111314,842.2149995,1731.642477
2536.412374,840.0035635,1554.446524
2537.80177,835.6102736,1554.579809
2715.9468,839.8523979,1554.503758
2715.888927,842.8533437,1554.488346
2538.568788,841.6110385,1554.489596
2540.178201,850.2681691,1554.489584
2567.524241,851.06042,1554.489392
2569.262802,842.7695841,1554.489379
2573.146868,839.5739995,1554.489352
2677.168574,842.994885,1554.488619
2682.500671,854.5646546,1554.488581
2698.815412,856.3876869,1554.488466
2708.52509,852.0105652,1554.488398
2709.64137,845.20756,1554.48839
2274.017103,829.4817062,1652.49145
2274.714372,832.5003934,1652.491445
3016.915843,840.2619712,1803.227182
3017.060234,846.7936185,1801.883223
3015.591851,850.1552053,1790.21469
3015.315832,855.8589609,1786.179926
3015.918791,863.6828001,1787.629714
3018.865593,870.3834272,1806.164593
3020.37976,882.1370648,1812.671221
3022.411348,882.8381387,1826.872193
3015.593763,836.2310544,1802.821614
2855.659877,835.0955576,1648.310374
2854.936965,834.9698994,1634.746011
2306.882517,833.0924276,2113.962474
2310.488788,831.1978533,2123.654414
2314.828062,829.1659429,2133.605317
2324.22387,824.6095554,2155.710707
2329.813539,822.580184,2166.19728
2338.461661,820.065947,2173.424523
2346.724739,815.1153206,2190.870914
2352.416608,810.9863151,2204.993975
2357.749187,807.7046214,2218.331767
2362.536884,804.3084362,2230.798554
2366.871886,801.0766749,2242.300392
2370.740748,798.104065,2252.69726
2374.056589,795.4789852,2261.845225
2376.713074,793.2652031,2269.797808
2397.47877,773.279327,2334.970504
2405.057087,770.3316518,2344.346926
2415.133362,767.5535163,2353.390988
2426.585081,764.8138928,2362.420337
2437.6022,762.1844399,2371.246809
2463.397818,756.4008527,2391.373869
2475.571722,753.6871645,2400.713683
2488.217406,750.7989993,2410.349876
2498.308687,747.8399814,2420.863865
2510.220047,745.3354429,2428.951709
2522.154252,742.5643715,2437.805356
2533.87151,739.7687289,2446.633778
2545.491267,737.0212272,2455.316805
2557.206699,734.2038979,2464.021219
2569.295084,731.2156472,2473.18335
2581.3528,728.1533446,2482.490957
2593.557013,725.1706169,2491.298881
2605.502095,722.2337051,2499.857781
2617.219746,719.3233586,2508.237242
2628.907784,716.4347937,2516.416598
2640.661779,713.5037646,2524.623153
2652.700679,710.4733982,2532.999792
2664.764935,707.4153274,2541.328937
2676.845915,704.3677099,2549.551722
2689.01713,701.2669966,2557.839816
2701.51804,698.369983,2565.484855
2714.490616,695.781355,2572.445035
2727.958567,693.7491678,2578.00559
2742.142315,692.2259837,2582.384029
2755.572153,691.3238642,2585.2018
2770.153841,690.8693137,2587.063477
2784.671229,690.8708796,2587.836319
2799.129389,691.0231868,2588.157784
2813.996947,691.2160576,2588.316168
2829.036851,691.3984344,2588.730107
2844.077219,691.636045,2588.974954
2858.833401,691.828282,2589.135035
2873.538558,692.1609559,2588.746605
2888.168748,692.5100728,2588.22902
2903.07086,692.8323274,2587.735181
2917.663988,692.9866724,2587.905665
2932.019088,693.1121155,2588.095788
2945.791841,693.2369056,2588.226054
2973.094934,693.4515697,2588.558251
2986.089716,693.5579708,2588.652578
3000.828286,693.6465511,2588.828364
3015.296033,693.7308043,2589.018512
3029.877106,693.5583102,2590.273746
3042.642353,693.6351918,2590.437875
3056.499505,694.3538061,2588.520599
3068.946921,695.5357224,2586.157745
3080.464203,697.2856454,2582.423345
3089.983495,699.4098984,2578.009596
3105.51729,704.4888752,2567.317598
3119.058171,711.8588338,2551.866481
3123.199264,715.610563,2543.881802
3126.810112,719.8137641,2534.673525
3128.975499,725.0088561,2522.961243
3129.722125,730.5752751,2509.440364
3127.800089,736.0743947,2494.867434
3124.750246,739.9032141,2484.239632
3122.05391,743.1568735,2474.982034
3117.349376,748.4546451,2459.759633
3114.649171,751.4055416,2451.055575
3108.240992,758.2525369,2430.211748
3104.503599,762.1293542,2417.972671
3100.60229,766.0844854,2405.127501
3096.481765,770.1581286,2391.485205
3092.334707,774.1489568,2377.67634
3087.788606,778.3960891,2362.448241
3083.427254,782.3430668,2347.750063
3079.53068,785.7621703,2334.544723
3075.320396,789.3386393,2320.196835
3071.499459,792.4786258,2307.105755
3067.569792,795.6022016,2293.573467
3063.719043,798.5575027,2280.245151
3059.976381,801.3283929,2267.228629
3056.292424,803.9573648,2254.350664
3052.58881,806.4993821,2241.359859
3048.888142,808.9410512,2228.265393
3045.073676,811.344554,2214.900244
3040.424262,814.5785918,2200.230758
3034.875756,820.3390501,2181.121468
3027.610008,825.6823901,2170.951806
3030.930245,821.0276936,2182.385028
3036.404705,814.3973567,2201.236356
3040.651829,811.0751895,2216.195251
3044.402099,808.6812298,2229.484231
3048.112723,806.2280919,2242.577761
3051.812365,803.67673,2255.571
3055.497032,801.0378002,2268.451806
3059.238958,798.2575732,2281.470874
3063.088907,795.2926511,2294.799975
3067.016409,792.1583988,2308.327289
3070.840473,789.0028422,2321.430514
3075.046656,785.416602,2335.766403
3078.946768,781.9846819,2348.987032
3083.306143,778.0289667,2363.682198
3087.84975,773.7736788,2378.905793
3091.995797,769.7730703,2392.713643
3096.116668,765.6863123,2406.357735
3100.016183,761.7216986,2419.197549
3103.752828,757.8348638,2431.435415
3110.155967,750.9769789,2452.259769
3112.850253,748.0215227,2460.96031
3117.405343,742.9122541,2475.624161
3120.361238,739.545789,2485.061981
3123.372096,735.7383544,2495.515938
3125.199638,730.2669361,2509.601122
3124.392258,724.9536748,2522.163197
3121.855555,720.136279,2532.851551
3118.313831,715.9866302,2541.683183
3114.187844,712.4335484,2549.062225
3087.529532,700.2065557,2574.056593
3078.641673,698.103105,2578.395667
3067.778304,696.3102773,2582.080088
3056.011353,695.1877914,2584.318451
3041.55476,694.8090595,2584.857079
3029.838275,694.7559928,2584.722093
3015.312495,694.6809666,2584.557075
3000.879133,694.5966326,2584.390416
2986.147094,694.5027253,2584.213814
2973.138474,694.4123328,2584.054319
2945.843271,694.2017093,2583.703148
2932.072524,694.0842553,2583.51865
2917.958578,693.9561848,2583.324531
2903.446171,693.8163731,2583.11962
2888.076453,693.6593072,2582.896798
2873.137498,693.4977382,2582.674538
2858.198747,693.3271162,2582.446572
2843.412472,693.1495141,2582.215509
2828.383698,692.9601429,2581.975155
2813.383593,692.7619454,2581.729712
2798.445615,692.5561816,2581.480406
2785.008792,692.3588354,2581.261649
2770.525272,692.3633319,2580.491904
2755.996203,692.8191262,2578.634472
2744.210548,693.6034563,2576.131307
2730.075124,695.1176829,2571.74355
2716.689218,697.1919105,2566.024628
2703.758016,699.8006531,2558.992932
2691.771331,702.6955521,2551.252729
2679.716475,705.7714926,2542.981128
2667.663023,708.8272858,2534.662539
2655.633823,711.8578866,2526.309875
2643.593221,714.8714002,2517.899674
2631.86029,717.7881653,2509.654631
2620.20954,720.6652377,2501.41853
2608.514257,723.5340852,2493.102201
2596.582992,726.4407361,2484.566999
2584.612514,729.3362667,2475.951063
2572.261185,732.3020951,2467.00531
2559.996231,735.22446,2458.064078
2547.977294,738.0659855,2449.245418
2536.313237,740.802576,2440.633414
2524.832424,743.4760859,2432.105422
2512.982277,746.2138421,2423.247626
2500.858161,748.991939,2414.12657
2491.054213,751.2208703,2406.706761
2478.428065,754.0683622,2397.091555
2466.261352,756.786426,2387.764064
2453.817734,759.5495289,2378.158971
2440.405155,762.5665258,2367.757979
2429.28073,765.1732673,2359.062555
2417.881296,767.9569941,2350.241727
2408.332633,770.6992873,2341.54821
2402.071775,773.3397663,2332.618159
